305,   4.021,    8.355,   40.525,  -12.681, 1156.436,    0.486,    4.796,    0.428,  157.356,   0.9372
306,   4.025,   -9.452,    8.873,    4.539, 3538.413,    0.563,    0.857,    0.222, 2520.314,   1.5914
307,   4.029,  -46.047,  796.305,   60.380, 1276.907, 9959.261, 33977.561, 9959.481, 60705.792,   2.3690
308,   4.033,   19.879,   19.686,   -5.546,  192.983,    0.641,    1.085,    0.527,   20.073,   0.9659
309,   4.037,    4.178,   80.495,   -3.385,  263.407,    4.864,   65.617,    4.991,  253.222,   0.9988
310,   4.041,    7.849,   34.807,   -8.293,  971.985,    0.473,    4.286,    0.385,  160.291,   1.2633
311,   4.045,    3.235,  451.289,   -4.760,    6.181,    0.225,   73.234,    0.578,    0.875,   1.1115
313,   4.053,   61.029,   34.398,  -52.382,   40.845,  869.582,   43.390,  869.607,   56.843,   1.0058
315,   4.061,   14.991,   21.348,   -6.381,  544.117,    0.471,    1.329,    0.314,   62.349,   0.9591
316,   4.065,  -29.582,   12.318,   27.939,   14.996,  774.006,   31.688,  773.760,   40.873,   1.2667
317,   4.069,  -62.120,  711.683,   69.218,  883.781, 41539.394, 47598.610, 41539.563, 62452.010,   1.0692
320,   4.081,    6.399,   39.631,   -2.284,    9.012,    2.247,   10.080,    2.501,    7.496,   1.7253
322,   4.089,   16.023,   16.258,   -9.531,  892.390,    0.426,    0.849,    0.232,   82.060,   1.0637
323,   4.093,   12.980,  162.920,  -21.168,  547.135,   16.036,  106.944,   16.179,  349.191,   1.0854
324,   4.097,   -4.584,    5.700,   -2.174,  581.286,    0.523,    0.705,    0.189,  144.121,   1.2687
325,   4.101,   11.658,   15.406,  -11.368,   10.885,  118.598,   27.388,  118.812,   19.637,   1.1832
326,   4.105, -106.707,  872.930,  113.050, 1075.867, 82123.905, 64731.982, 82124.077, 88947.580,   1.5093
327,   4.109,    8.061,   20.317,    0.941,   17.366, 1615.136,  316.432, 1615.314, 2367.596,   1.1682
328,   4.113,  -14.334,   34.396,   17.640,  102.105,    6.740,   12.105,    6.830,   19.784,   6.2497
329,   4.117,   11.296,   14.498,   -6.650, 1264.076,    0.419,    1.046,    0.212,  211.682,   1.5099
330,   4.121,    8.055,   16.233,  -10.992,   12.446,  291.776,   78.018,  291.997,   44.040,   1.1682
331,   4.125,   12.135,  734.502,  -11.469,  526.945, 5484.517, 62136.927, 5484.361, 37513.205,   1.0987
332,   4.129,   12.576,   69.931,  -12.040,  227.615,    3.730,   15.287,    3.836,   44.991,   1.0726
333,   4.133,    7.237,  124.069,   -8.016,  348.660,   12.231,  107.830,   12.366,  330.401,   1.1256
334,   4.137,    4.161,   67.079,   -4.623,  202.737,    3.964,   44.420,    4.064,  100.443,   0.9397
335,   4.141,   26.934,  636.736,  -24.520,  464.018, 4172.660, 17379.078, 4172.514, 11332.287,   0.8876
336,   4.145,    6.036,   19.199,   -3.786, 40308.084,    0.381,    2.456,    0.196, 320636.399,   1.4669
337,   4.149,   -8.465,   17.381,    5.592,   41.397,    8.441,    8.684,    8.352,   25.489,   1.2094
339,   4.157,   11.593,   53.042,   -9.571,  236.522,    1.653,    8.070,    1.721,   33.616,   1.4197
340,   4.161,    7.927,  115.739,  -10.749,  230.719,   25.507,  132.887,   25.636,  200.110,   1.2125
341,   4.165,   10.484,   17.991,  -13.645, 1055.333,    0.430,    1.472,    0.240,   80.694,   1.1117
342,   4.169,   -0.703,  851.270,   -5.306, 1056.454, 62338.941, 7494604.218, 62339.095, 1462780.148,   1.4857
343,   4.173,  -13.746,  197.870,   18.004,  747.988,   25.991,  198.586,   26.166, 1108.965,   2.1175
345,   4.181,   26.731,   18.077,  -20.580,   22.939,  553.979,   45.630,  553.794,   72.337,   2.7070
347,   4.189,    5.750,   11.131,    2.410,   33.190,    4.425,    5.037,    4.246,   31.211,   1.3454
348,   4.193,    8.767,   14.152,   -9.985, 1349.404,    0.427,    1.334,    0.212,  160.863,   1.3841
349,   4.197,    4.914,   16.442,  -10.783,   12.240,  215.703,  106.413,  215.928,   36.280,   1.0094
